timestamp,temperature,vibration,pressure,rpm,current,load,label,failure_type
2025-12-18 16:51:59,89.97,4.32,1.55,1461,11.2,90,2,3
2025-12-18 16:52:04,71.28,4.32,1.88,1413,14.11,66,2,3
2025-12-18 16:52:09,42.28,0.62,1.71,1498,16.76,65,0,0
2025-12-18 16:52:14,88.44,1.02,1.63,1423,13.45,79,2,1
2025-12-18 16:52:19,69.8,2.12,1.83,1467,11.38,64,1,0
2025-12-18 16:52:24,82.74,0.89,1.29,1428,17.85,88,2,1
2025-12-18 16:52:29,74.15,4.43,1.41,1452,16.63,53,2,3
2025-12-18 16:52:34,61.1,3.6,1.57,1497,13.79,60,2,3
2025-12-18 16:52:39,52.75,1.73,1.22,1497,11.55,94,2,1
2025-12-18 16:52:44,41.54,2.93,1.31,1477,17.58,84,1,0
2025-12-18 16:52:49,54.1,3.86,1.73,1450,14.95,76,2,3
2025-12-18 16:52:54,90.08,4.41,1.76,1473,12.82,62,2,2
2025-12-18 16:52:59,42.95,3.51,1.77,1430,12.06,100,2,3
2025-12-18 16:53:04,45.53,3.93,1.51,1466,11.44,74,2,3
2025-12-18 16:53:09,71.7,1.87,1.94,1410,12.69,75,1,0
2025-12-18 16:53:14,83.17,1.45,1.84,1412,17.1,82,2,1
2025-12-18 16:53:19,48.7,1.63,1.37,1467,11.32,50,1,0
2025-12-18 16:53:24,78.49,2.28,1.46,1498,17.16,99,1,0
2025-12-18 16:53:29,63.58,0.43,1.46,1450,16.12,89,1,0
2025-12-18 16:53:34,73.28,1.11,1.23,1418,10.58,86,2,1
2025-12-18 16:53:39,57.67,2.11,1.29,1489,13.15,55,2,1
2025-12-18 16:53:44,62.69,0.63,1.69,1450,10.41,56,1,0
2025-12-18 16:53:49,91.96,4.25,2.0,1485,14.96,77,2,2
2025-12-18 16:53:54,60.93,3.59,1.35,1499,17.68,51,2,3
2025-12-18 16:53:59,64.94,1.15,1.73,1447,10.51,79,1,0
2025-12-18 16:54:05,87.47,1.76,1.66,1495,12.7,70,2,1
2025-12-18 16:54:10,70.01,2.82,1.47,1495,14.79,76,1,0
2025-12-18 16:54:15,87.72,2.57,1.67,1424,12.81,78,2,1
2025-12-18 16:54:20,48.69,1.1,1.56,1421,17.89,66,0,0
2025-12-18 16:54:25,50.1,3.68,1.89,1455,15.17,69,2,3
2025-12-18 16:54:30,64.11,3.6,1.39,1410,10.61,77,2,3
2025-12-18 16:54:35,43.57,0.7,1.3,1430,16.56,72,0,0
2025-12-18 16:54:40,92.48,1.7,1.68,1476,13.63,67,2,2
2025-12-18 16:54:45,70.86,0.58,1.66,1474,11.76,79,1,0
2025-12-18 16:54:50,66.92,0.24,1.65,1412,14.53,83,1,0
2025-12-18 16:54:55,62.63,4.03,1.69,1479,14.66,53,2,3
2025-12-18 16:55:00,68.73,3.82,1.96,1470,16.55,77,2,3
2025-12-18 16:55:05,40.0,0.96,1.97,1402,17.66,96,0,0
2025-12-18 16:55:10,58.25,1.38,1.92,1474,16.29,64,0,0
2025-12-18 16:55:15,51.0,1.23,1.68,1480,16.48,76,0,0
2025-12-18 16:55:20,91.83,0.21,1.73,1451,12.5,77,2,2
2025-12-18 16:55:25,51.41,0.35,1.2,1421,17.95,62,2,1
2025-12-18 16:55:30,40.28,2.7,1.64,1409,13.51,93,1,0
2025-12-18 16:55:35,76.0,4.15,1.3,1493,17.56,92,2,3
2025-12-18 16:55:40,40.69,1.82,1.51,1484,12.21,60,1,0
2025-12-18 16:55:45,67.02,2.98,1.73,1453,13.1,80,1,0
2025-12-18 16:55:50,44.25,0.83,1.81,1498,17.05,99,0,0
2025-12-18 16:55:55,42.77,3.65,1.48,1483,16.22,87,2,3
2025-12-18 16:56:00,50.92,2.52,1.77,1454,12.56,92,1,0
2025-12-18 16:56:05,71.48,1.24,1.62,1433,10.9,62,1,0
2025-12-18 16:56:10,43.13,1.78,1.58,1490,14.58,69,1,0
2025-12-18 16:56:15,45.87,1.66,1.62,1456,13.22,86,1,0
2025-12-18 16:56:20,91.32,2.84,1.5,1450,10.49,78,2,2
2025-12-18 16:56:25,68.27,2.31,1.51,1428,11.31,99,1,0
2025-12-18 16:56:30,49.33,0.46,1.75,1480,17.14,92,0,0
2025-12-18 16:56:35,64.97,4.1,1.95,1434,11.4,94,2,3
2025-12-18 16:56:40,51.95,3.58,1.41,1444,13.23,58,2,3
2025-12-18 16:56:45,67.55,2.75,1.25,1433,12.39,52,2,1
2025-12-18 16:56:50,79.53,0.96,1.8,1463,16.37,75,1,0
2025-12-18 16:56:55,61.66,4.37,1.81,1438,17.04,86,2,3
2025-12-18 16:57:00,60.14,4.31,1.28,1496,10.09,87,2,3
2025-12-18 16:57:05,66.96,2.65,1.65,1495,16.76,78,1,0
2025-12-18 16:57:10,44.1,2.32,1.27,1435,15.71,84,2,1
2025-12-18 16:57:15,68.59,0.88,1.94,1462,10.84,57,1,0
2025-12-18 16:57:20,86.5,2.02,1.98,1449,16.86,96,2,1
2025-12-18 16:57:25,67.39,1.26,1.4,1427,15.08,75,1,0
2025-12-18 16:57:30,45.62,0.81,1.82,1408,17.67,67,0,0
2025-12-18 16:57:35,70.64,4.11,1.76,1485,14.36,62,2,3
2025-12-18 16:57:40,69.31,3.3,1.88,1467,16.69,89,2,1
2025-12-18 16:57:45,45.84,3.68,1.58,1495,16.24,96,2,3
2025-12-18 16:57:50,83.42,0.24,1.48,1433,17.56,85,2,1
2025-12-18 16:57:55,41.03,2.27,1.74,1488,17.87,92,1,0
2025-12-18 16:58:00,73.54,3.25,1.45,1465,17.91,70,2,1
2025-12-18 16:58:05,58.28,1.85,1.95,1494,14.01,71,1,0
2025-12-18 16:58:10,83.77,1.59,1.39,1481,13.68,67,2,1
2025-12-18 16:58:15,88.25,1.4,1.62,1433,16.69,83,2,1
2025-12-18 16:58:20,65.88,4.45,1.74,1416,15.8,87,2,3
2025-12-18 16:58:25,57.48,1.87,1.65,1456,12.44,57,1,0
2025-12-18 16:58:30,68.15,1.31,1.68,1444,14.22,58,1,0
2025-12-18 16:58:35,61.27,3.38,1.63,1485,10.01,58,2,1
2025-12-18 16:58:40,91.09,2.5,1.8,1437,11.52,62,2,2
2025-12-18 16:58:45,55.7,1.79,1.27,1484,11.58,80,2,1
2025-12-18 16:58:50,53.23,0.48,1.47,1441,14.77,51,0,0
2025-12-18 16:58:55,77.19,1.47,1.71,1446,13.24,89,1,0
2025-12-18 16:59:00,50.23,2.05,1.91,1430,11.17,83,1,0
2025-12-18 16:59:05,68.51,0.48,1.44,1451,17.51,60,1,0
2025-12-18 16:59:10,78.73,0.49,1.25,1440,11.82,68,2,1
2025-12-18 16:59:15,90.25,2.11,1.57,1461,15.97,97,2,2
2025-12-18 16:59:20,65.2,3.16,1.5,1415,11.16,53,2,1
2025-12-18 16:59:25,81.83,1.86,1.2,1432,13.73,61,2,1
2025-12-18 16:59:30,64.27,0.88,1.22,1428,15.52,72,2,1
2025-12-18 16:59:35,73.2,0.2,1.65,1404,13.54,68,1,0
2025-12-18 16:59:40,43.69,1.84,1.52,1484,13.61,54,1,0
2025-12-18 16:59:45,83.1,1.43,1.73,1491,13.07,66,2,1
2025-12-18 16:59:50,83.22,1.89,1.51,1451,13.32,62,2,1
2025-12-18 16:59:55,90.84,0.27,1.68,1466,10.67,63,2,2
2025-12-18 17:00:00,92.98,0.91,1.39,1478,16.57,66,2,2
2025-12-18 17:00:05,78.55,2.21,1.87,1402,10.19,71,1,0
2025-12-18 17:00:10,76.46,3.42,1.71,1498,13.1,66,2,1
2025-12-18 17:00:15,65.92,3.56,1.65,1481,13.05,69,2,3
2025-12-18 17:00:20,61.74,0.86,1.35,1468,17.12,63,1,0
2025-12-18 17:00:25,55.17,4.16,1.46,1413,13.5,56,2,3
2025-12-18 17:00:30,75.69,1.27,1.96,1441,10.71,88,1,0
2025-12-18 17:00:35,86.69,1.17,1.72,1439,11.52,57,2,1
2025-12-18 17:00:40,91.04,3.69,1.68,1497,17.29,79,2,2
2025-12-18 17:00:45,68.5,0.85,1.23,1474,17.83,61,2,1
2025-12-18 17:00:50,54.23,2.32,1.5,1455,14.74,50,1,0
2025-12-18 17:00:55,42.03,3.61,1.33,1486,10.91,86,2,3
2025-12-18 17:01:00,52.37,4.34,1.65,1482,12.95,52,2,3
2025-12-18 17:01:05,92.66,4.33,1.6,1406,15.2,79,2,2
2025-12-18 17:01:10,58.44,2.58,1.39,1483,10.15,72,1,0
2025-12-18 17:01:15,68.98,1.07,1.65,1434,11.09,53,1,0
2025-12-18 17:01:20,85.48,1.32,1.8,1491,17.67,63,2,1
2025-12-18 17:01:25,66.23,1.6,1.87,1485,15.19,86,1,0
2025-12-18 17:01:30,48.67,4.11,1.35,1493,10.3,92,2,3
2025-12-18 17:01:35,80.73,3.07,1.76,1452,11.53,73,2,1
2025-12-18 17:01:40,61.13,1.51,1.35,1415,10.92,81,1,0
2025-12-18 17:01:45,44.77,2.98,1.76,1415,17.14,59,1,0
2025-12-18 17:01:50,76.76,3.82,1.22,1400,11.67,86,2,3
2025-12-18 17:01:55,74.73,0.32,1.87,1457,17.25,91,1,0
2025-12-18 17:02:00,86.86,1.67,1.28,1418,17.78,96,2,1
2025-12-18 17:02:05,49.38,4.21,1.58,1403,12.76,70,2,3
2025-12-18 17:02:10,45.94,1.82,1.61,1469,16.92,74,1,0
2025-12-18 17:02:15,44.1,3.98,1.71,1496,12.98,84,2,3
2025-12-18 17:02:20,42.18,0.85,1.36,1466,12.27,90,0,0
2025-12-18 17:02:25,64.9,0.48,1.9,1445,17.39,91,1,0
2025-12-18 17:02:30,90.25,3.83,1.97,1485,14.12,91,2,2
2025-12-18 17:02:35,46.23,1.35,1.42,1482,10.49,77,0,0
2025-12-18 17:02:40,88.92,1.78,1.72,1454,14.94,61,2,1
2025-12-18 17:02:45,77.41,3.33,1.96,1410,10.97,71,2,1
2025-12-18 17:02:50,79.31,2.05,1.79,1406,14.48,74,1,0
2025-12-18 17:02:55,44.48,3.29,1.47,1458,17.46,95,2,1
2025-12-18 17:03:00,58.91,2.85,1.59,1443,11.61,72,1,0
2025-12-18 17:03:05,40.7,0.52,1.94,1494,12.16,65,0,0
2025-12-18 17:03:10,93.44,0.52,1.82,1434,11.07,61,2,2
2025-12-18 17:03:15,73.85,1.34,1.93,1428,16.37,86,1,0
2025-12-18 17:03:20,80.72,3.32,1.88,1450,17.84,96,2,1
2025-12-18 17:03:25,51.04,2.53,1.79,1495,12.45,66,1,0
2025-12-18 17:03:30,42.0,4.46,1.96,1494,16.72,99,2,3
2025-12-18 17:03:35,67.52,2.43,1.77,1439,14.71,83,1,0
2025-12-18 17:03:40,54.43,0.71,1.35,1487,15.75,66,0,0
2025-12-18 17:03:45,91.87,1.56,1.74,1404,10.93,71,2,2
2025-12-18 17:03:50,56.81,1.93,1.9,1427,15.36,55,1,0
2025-12-18 17:03:55,94.33,2.72,1.83,1474,10.18,81,2,2
2025-12-18 17:04:00,86.8,3.25,1.98,1406,14.17,61,2,1
2025-12-18 17:04:05,69.52,4.01,1.76,1446,10.61,67,2,3
2025-12-18 17:04:10,79.48,1.31,1.71,1468,14.66,59,1,0
2025-12-18 17:04:15,89.13,1.99,1.94,1431,13.19,74,2,1
2025-12-18 17:04:20,75.66,0.85,1.66,1483,15.41,72,1,0
2025-12-18 17:04:25,83.46,0.68,1.5,1484,11.94,93,2,1
2025-12-18 17:04:30,92.36,3.96,1.62,1442,12.22,71,2,2
2025-12-18 17:04:35,55.74,3.64,1.37,1430,15.76,99,2,3
2025-12-18 17:04:40,76.13,0.68,1.27,1417,15.4,72,2,1
2025-12-18 17:04:45,45.37,2.69,1.2,1424,10.47,54,2,1
2025-12-18 17:04:50,85.94,0.73,1.65,1400,10.96,75,2,1
2025-12-18 17:04:55,60.04,1.73,1.68,1492,15.03,74,1,0
2025-12-18 17:05:00,84.16,0.36,1.84,1468,11.65,62,2,1
2025-12-18 17:05:05,64.43,1.1,1.32,1434,11.19,75,1,0
2025-12-18 17:05:10,44.84,0.34,1.32,1400,17.18,58,0,0
2025-12-18 17:05:15,92.51,2.83,1.4,1409,14.04,61,2,2
2025-12-18 17:05:20,50.59,3.86,1.62,1461,12.61,75,2,3
2025-12-18 17:05:25,69.8,4.31,1.72,1455,16.85,80,2,3
2025-12-18 17:05:30,91.59,3.29,1.51,1496,13.44,57,2,2
2025-12-18 17:05:35,85.29,1.66,1.62,1418,15.63,64,2,1
2025-12-18 17:05:40,83.69,3.12,1.55,1472,17.84,83,2,1
2025-12-18 17:05:45,47.95,4.34,1.31,1410,16.09,79,2,3
2025-12-18 17:05:50,64.08,3.09,1.32,1402,10.31,81,2,1
2025-12-18 17:05:55,56.76,1.65,1.7,1419,10.8,100,1,0
2025-12-18 17:06:00,71.72,3.01,1.83,1416,15.23,57,2,1
2025-12-18 17:06:05,72.14,2.94,1.74,1428,11.4,73,1,0
2025-12-18 17:06:10,55.22,0.32,1.72,1409,11.54,77,0,0
2025-12-18 17:06:15,81.27,3.96,1.98,1419,12.55,73,2,3
2025-12-18 17:06:20,92.72,4.32,1.88,1490,17.65,78,2,2
2025-12-18 17:06:25,65.49,1.32,1.8,1488,13.41,52,1,0
2025-12-18 17:06:30,60.68,1.16,1.76,1499,12.27,57,1,0
2025-12-18 17:06:35,69.1,2.58,1.25,1472,15.21,72,2,1
2025-12-18 17:06:40,76.31,4.33,1.66,1465,12.16,77,2,3
2025-12-18 17:06:45,77.87,2.98,1.88,1459,14.69,89,1,0
2025-12-18 17:06:50,60.24,3.98,1.5,1435,12.14,58,2,3
2025-12-18 17:06:55,75.88,2.87,1.42,1406,17.42,68,1,0
2025-12-18 17:07:00,46.98,0.96,1.85,1479,17.3,86,0,0
2025-12-18 17:07:05,69.0,3.8,1.89,1445,10.18,95,2,3
2025-12-18 17:07:10,44.04,4.3,1.94,1425,14.23,76,2,3
2025-12-18 17:07:15,85.19,2.78,1.5,1470,14.66,97,2,1
2025-12-18 17:07:20,49.33,4.23,1.85,1406,14.76,86,2,3
2025-12-18 17:07:25,50.94,1.74,1.91,1407,13.33,97,1,0
2025-12-18 17:07:30,50.42,4.1,1.4,1474,14.68,85,2,3
2025-12-18 17:07:35,75.01,1.29,1.9,1485,16.78,93,1,0
2025-12-18 17:07:40,84.48,3.0,1.99,1440,11.2,65,2,1
2025-12-18 17:07:45,56.62,2.37,1.37,1491,17.75,71,1,0
2025-12-18 17:07:50,46.67,2.99,1.58,1428,14.83,65,1,0
2025-12-18 17:07:55,73.05,3.31,1.94,1476,15.15,54,2,1
2025-12-18 17:08:00,73.46,1.0,1.89,1433,10.05,83,1,0
2025-12-18 17:08:05,49.6,3.84,1.32,1429,16.76,80,2,3
2025-12-18 17:08:10,62.22,2.19,1.8,1417,14.83,97,1,0
2025-12-18 17:08:15,53.94,1.53,1.32,1446,12.4,100,1,0
2025-12-18 17:08:20,93.41,4.27,1.83,1493,12.73,71,2,2
2025-12-18 17:08:25,41.02,3.89,1.8,1434,10.72,96,2,3
2025-12-18 17:08:30,54.51,4.12,1.39,1401,14.08,52,2,3
2025-12-18 17:08:35,90.32,2.25,1.36,1459,11.89,76,2,2
2025-12-18 17:08:40,81.38,2.18,1.33,1428,10.77,53,2,1
2025-12-18 17:08:45,48.49,1.44,1.48,1423,14.06,77,0,0
2025-12-18 17:08:50,67.53,4.32,1.84,1476,10.75,72,2,3
2025-12-18 17:08:55,69.77,3.46,1.55,1416,12.81,60,2,1
2025-12-18 17:09:00,90.54,3.8,1.38,1411,12.63,85,2,2
2025-12-18 17:09:05,58.85,3.27,1.39,1400,13.68,74,2,1
2025-12-18 17:09:10,90.14,1.26,1.25,1432,16.89,79,2,2
2025-12-18 17:09:15,78.34,2.23,1.58,1430,14.51,52,1,0
2025-12-18 17:09:20,68.11,1.37,1.73,1446,11.25,94,1,0
2025-12-18 17:09:25,76.24,1.43,1.23,1421,17.15,52,2,1
2025-12-18 17:09:30,86.01,0.77,1.95,1416,13.0,90,2,1
2025-12-18 17:09:35,41.44,2.55,1.54,1416,10.56,82,1,0
2025-12-18 17:09:40,83.03,2.37,1.64,1415,13.34,97,2,1
2025-12-18 17:09:45,53.13,2.71,1.8,1456,14.71,52,1,0
2025-12-18 17:09:50,55.33,1.9,1.44,1462,14.85,50,1,0
2025-12-18 17:09:55,57.39,3.92,1.99,1443,13.55,92,2,3
2025-12-18 17:10:00,94.43,3.31,1.79,1414,11.16,91,2,2
2025-12-18 17:10:05,52.67,3.5,1.81,1407,13.89,98,2,1
2025-12-18 17:10:10,49.55,2.36,1.82,1424,13.81,91,1,0
2025-12-18 17:10:15,44.26,2.54,1.24,1484,11.72,93,2,1
2025-12-18 17:10:20,66.01,1.8,1.95,1493,12.21,92,1,0
2025-12-18 17:10:25,48.82,1.44,1.48,1454,17.79,50,0,0
2025-12-18 17:10:30,56.32,4.38,1.39,1413,17.25,87,2,3
2025-12-18 17:10:35,43.26,2.55,1.38,1427,12.6,87,1,0
2025-12-18 17:10:40,77.34,1.04,1.96,1491,13.39,87,1,0
2025-12-18 17:10:45,54.46,1.28,1.58,1406,17.52,86,0,0
2025-12-18 17:10:50,90.1,1.38,1.37,1443,16.91,99,2,2
2025-12-18 17:10:55,48.33,0.74,1.56,1455,15.43,88,0,0
2025-12-18 17:11:00,82.75,3.11,1.37,1443,11.31,61,2,1
2025-12-18 17:11:05,55.31,3.5,1.46,1404,12.62,50,2,1
2025-12-18 17:11:10,64.93,4.32,1.91,1412,14.85,51,2,3
2025-12-18 17:11:15,82.92,1.98,1.3,1466,11.66,61,2,1
2025-12-18 17:11:20,81.08,0.45,1.45,1460,12.0,59,2,1
2025-12-18 17:11:25,78.25,1.96,1.99,1462,14.68,52,1,0
2025-12-18 17:11:30,80.44,1.43,1.29,1463,14.75,65,2,1
2025-12-18 17:11:35,69.6,4.46,1.94,1486,11.19,52,2,3
2025-12-18 17:11:40,89.23,2.62,1.92,1463,16.97,51,2,1
2025-12-18 17:11:45,65.11,1.87,1.54,1444,17.96,92,1,0
2025-12-18 17:11:50,67.0,2.18,1.86,1464,10.72,95,1,0
2025-12-18 17:11:55,82.47,2.86,1.28,1419,15.84,55,2,1
2025-12-18 17:12:00,67.97,3.1,1.28,1432,12.65,84,2,1
2025-12-18 17:12:05,85.98,3.33,1.59,1401,12.14,86,2,1
2025-12-18 17:12:10,67.82,1.22,1.73,1463,10.8,64,1,0
2025-12-18 17:12:15,78.61,3.09,1.87,1467,15.56,66,2,1
2025-12-18 17:12:20,88.5,4.21,1.35,1431,12.66,77,2,3
2025-12-18 17:12:25,91.26,3.65,1.27,1425,17.57,97,2,2
2025-12-18 17:12:30,58.54,1.24,1.45,1479,16.95,63,0,0
2025-12-18 17:12:35,58.45,3.92,1.7,1443,15.65,88,2,3
2025-12-18 17:12:40,71.81,0.75,1.85,1450,13.74,64,1,0
2025-12-18 17:12:45,89.02,3.75,1.6,1459,15.53,66,2,3
2025-12-18 17:12:50,67.42,0.58,1.53,1497,15.9,50,1,0
2025-12-18 17:12:55,88.27,3.4,1.92,1416,15.83,79,2,1
2025-12-18 17:13:00,42.5,3.73,1.46,1495,13.23,80,2,3
2025-12-18 17:13:05,91.88,0.67,1.34,1408,13.88,76,2,2
2025-12-18 17:13:10,76.14,2.22,1.44,1438,11.27,82,1,0
2025-12-18 17:13:15,90.42,2.73,1.38,1467,16.18,57,2,2
2025-12-18 17:13:20,82.22,2.33,1.89,1460,11.46,63,2,1
2025-12-18 17:13:25,91.23,4.11,1.42,1444,13.42,81,2,2
2025-12-18 17:13:30,71.11,3.22,1.6,1466,12.53,63,2,1
2025-12-18 17:13:35,90.51,3.14,1.45,1410,10.04,71,2,2
2025-12-18 17:13:40,88.34,2.38,1.37,1475,14.37,61,2,1
2025-12-18 17:13:45,72.75,3.32,1.21,1470,16.97,67,2,1
2025-12-18 17:13:50,88.52,0.55,1.22,1442,16.15,92,2,1
2025-12-18 17:13:55,93.3,1.53,1.55,1499,10.81,84,2,2
2025-12-18 17:14:00,61.76,4.31,1.36,1424,11.22,93,2,3
2025-12-18 17:14:05,43.44,0.39,1.64,1484,13.77,81,0,0
2025-12-18 17:14:10,78.92,1.3,1.6,1472,12.15,60,1,0
2025-12-18 17:14:15,52.78,0.75,1.46,1437,14.82,73,0,0
2025-12-18 17:14:20,70.83,3.24,1.95,1485,14.56,65,2,1
2025-12-18 17:14:25,81.59,2.0,1.35,1401,12.94,62,2,1
2025-12-18 17:14:30,72.97,1.02,1.82,1500,10.57,66,1,0
2025-12-18 17:14:35,41.06,2.55,1.96,1496,11.88,95,1,0
2025-12-18 17:14:40,47.14,1.22,1.85,1442,14.36,77,0,0
2025-12-18 17:14:45,43.43,2.48,1.77,1415,12.61,70,1,0
2025-12-18 17:14:50,90.19,0.83,1.48,1466,14.92,57,2,2
2025-12-18 17:14:55,73.36,2.2,1.53,1441,13.86,64,1,0
2025-12-18 17:15:00,63.91,4.24,1.92,1467,16.9,86,2,3
2025-12-18 17:15:05,49.12,1.97,1.51,1425,14.52,93,1,0
2025-12-18 17:15:10,42.16,2.29,1.38,1456,11.53,56,1,0
2025-12-18 17:15:15,69.21,2.96,1.87,1452,17.28,78,1,0
2025-12-18 17:15:20,53.56,3.41,1.41,1420,14.45,85,2,1
2025-12-18 17:15:25,56.96,4.44,1.37,1404,16.77,59,2,3
2025-12-18 17:15:30,62.96,1.37,1.94,1479,16.89,94,1,0
2025-12-18 17:15:35,59.86,2.86,1.88,1408,16.04,77,1,0
2025-12-18 17:15:40,79.19,2.37,1.76,1426,10.91,71,1,0
2025-12-18 17:15:45,55.14,0.68,1.79,1455,11.98,71,0,0
2025-12-18 17:15:50,75.62,0.79,1.21,1459,11.68,88,2,1
2025-12-18 17:15:55,84.04,0.39,1.37,1427,15.22,80,2,1
2025-12-18 17:16:00,63.24,0.52,1.28,1450,13.91,74,2,1
2025-12-18 17:16:05,53.42,0.67,1.7,1474,10.7,50,0,0
2025-12-18 17:16:10,66.26,1.47,1.53,1427,15.65,71,1,0
2025-12-18 17:16:15,43.02,0.58,1.32,1445,15.55,66,0,0
2025-12-18 17:16:20,80.93,2.76,1.37,1459,12.7,89,2,1
2025-12-18 17:16:25,74.36,1.47,1.72,1497,14.7,86,1,0
2025-12-18 17:16:30,91.3,2.94,1.76,1475,14.48,96,2,2
2025-12-18 17:16:35,73.66,2.22,1.31,1464,17.17,66,1,0
2025-12-18 17:16:40,84.59,0.78,1.53,1489,10.56,68,2,1
2025-12-18 17:16:45,67.48,1.46,1.88,1457,11.02,77,1,0
2025-12-18 17:16:50,47.73,0.22,1.98,1481,14.85,79,0,0
2025-12-18 17:16:55,41.31,2.19,1.5,1476,14.46,94,1,0
2025-12-18 17:17:00,81.04,2.91,1.72,1471,14.59,87,2,1
2025-12-18 17:17:05,72.45,4.34,1.98,1415,10.19,87,2,3
2025-12-18 17:17:10,85.43,4.16,1.85,1496,15.35,65,2,3
2025-12-18 17:17:15,68.1,2.78,1.89,1439,10.18,57,1,0
2025-12-18 17:17:20,70.07,3.0,1.49,1446,13.29,83,1,0
2025-12-18 17:17:25,91.82,2.18,1.21,1410,13.48,65,2,2
2025-12-18 17:17:30,57.69,0.55,1.35,1452,15.19,64,0,0
2025-12-18 17:17:35,62.97,3.24,1.91,1489,13.12,96,2,1
2025-12-18 17:17:40,83.77,3.18,1.78,1455,10.36,89,2,1
2025-12-18 17:17:45,91.71,3.03,1.89,1483,13.04,75,2,2
2025-12-18 17:17:50,70.37,1.64,1.67,1428,15.24,66,1,0
2025-12-18 17:17:55,67.88,1.85,1.3,1465,15.98,99,1,0
2025-12-18 17:18:00,44.9,0.24,1.25,1436,16.94,75,2,1
2025-12-18 17:18:05,69.17,4.12,1.89,1476,10.91,65,2,3
2025-12-18 17:18:10,75.1,2.5,1.53,1436,15.85,51,1,0
2025-12-18 17:18:15,48.58,3.32,1.32,1433,12.48,92,2,1
2025-12-18 17:18:20,84.11,3.27,1.29,1460,12.63,92,2,1
2025-12-18 17:18:25,62.21,1.28,1.57,1476,13.79,57,1,0
2025-12-18 17:18:30,85.43,2.29,1.56,1400,16.51,61,2,1
2025-12-18 17:18:35,73.31,2.26,1.91,1430,14.74,86,1,0
2025-12-18 17:18:40,72.32,2.56,1.52,1456,13.17,99,1,0
2025-12-18 17:18:45,85.29,2.38,1.33,1418,17.95,81,2,1
2025-12-18 17:18:50,43.87,4.32,1.65,1494,15.82,61,2,3
2025-12-18 17:18:55,53.25,1.68,1.84,1468,14.43,83,1,0
2025-12-18 17:19:00,63.12,3.51,1.54,1497,14.51,94,2,3
2025-12-18 17:19:05,47.78,2.54,2.0,1489,13.62,94,1,0
2025-12-18 17:19:10,73.24,0.58,1.65,1454,13.13,75,1,0
2025-12-18 17:19:15,80.82,3.33,1.61,1439,14.26,62,2,1
2025-12-18 17:19:20,68.57,2.42,1.43,1439,12.33,95,1,0
2025-12-18 17:19:25,87.83,3.34,1.47,1402,10.02,73,2,1
2025-12-18 17:19:30,83.38,3.56,1.51,1412,10.62,75,2,3
2025-12-18 17:19:35,76.64,3.83,1.79,1439,17.83,79,2,3
2025-12-18 17:19:40,64.66,0.22,1.35,1409,16.42,68,1,0
2025-12-18 17:19:45,61.24,3.6,1.45,1447,15.37,81,2,3
2025-12-18 17:19:50,43.58,0.92,1.5,1446,13.29,60,0,0
2025-12-18 17:19:55,74.44,1.93,1.89,1435,11.72,86,1,0
2025-12-18 17:20:00,40.32,3.29,1.42,1428,15.23,54,2,1
2025-12-18 17:20:05,74.51,2.23,1.4,1413,11.6,80,1,0
